Price,Close,High,Low,Open,Volume,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,Bollinger_High,Bollinger_Low,Bollinger_Middle,Volume_SMA_20,ATR_14
2025-07-14,184.8946228027344,186.25340807875185,179.51942564177293,180.84823894623625,165096200,174.2108352661133,174.9914768875364,59.52767603296631,2.0652777489862046,-0.7380393250501822,2.8033170740363866,187.37874059856972,145.489916322817,166.43432846069337,189883775.0,11.687255813385331
2025-07-21,193.0073699951172,197.77311186486816,185.98365311498355,186.08356985457783,263812800,176.92749938964843,178.26709381618744,63.83236900576519,3.4273662300617787,0.09504178597221002,3.3323244440895685,191.22318273375637,143.61670831848974,167.41994552612306,194434355.0,11.772343902581648
2025-07-28,188.96099853515625,197.42343097283185,187.65217158882444,193.47694849201577,198135500,179.0120056152344,180.21144012872722,60.38268775418074,4.132683798428275,0.902570188463423,3.2301136099648518,194.16280683302176,143.07796159959543,168.6203842163086,195575335.0,11.62940929411206
2025-08-04,201.2400054931641,202.42894452614237,189.9501003353796,190.11994659078312,150196200,181.99809875488282,184.03481564953393,66.32933153890518,5.617708843816587,1.8455979195340557,3.772110924282531,199.58859437292142,141.41163908655125,170.50011672973633,194470195.0,11.760733343888779
2025-08-11,203.71778869628903,206.25552748751167,197.3334994152865,200.7604422919799,144735000,185.03838043212892,187.61353802167122,67.39294359871022,6.9148284500673185,2.859444025640708,4.05538442442661,204.41335279698794,141.5580934310394,172.98572311401367,193850310.0,11.557968681627091
2025-08-18,205.9058380126953,208.353645687597,196.42432786342263,204.01752749261067,134323900,188.19867401123048,190.93941074731197,68.34391446106345,8.026834030631619,3.8929220266388906,4.133912003992728,207.86499635926072,144.1676330352705,176.0163146972656,189593455.0,11.584493620380469
2025-08-25,212.71974182128903,214.45817715575657,205.09655530656403,206.24552153900297,153483600,192.82153930664063,194.89947094258054,71.16430716064706,9.3501488601851,4.984367393348133,4.365781466836967,213.14443954673914,144.47918868812417,178.81181411743165,183214700.0,11.425717065295617
2025-09-01,234.79000854492188,235.54932393536487,206.0157406188964,208.25374448647364,249132200,198.46349334716797,202.15229596118803,78.00106616534691,12.040970657758294,6.395688046230166,5.645282611528128,222.7396669072386,143.27873061473406,183.00919876098632,189715385.0,12.719136083236535
2025-09-08,240.58482360839844,242.03352483599176,233.02158086034916,235.2595846793893,163047700,204.58501892089845,209.14002826068082,79.38322303104799,14.474209784478916,8.011392393879916,6.462817390599,232.64818901090104,141.26672798128646,186.95745849609375,188563885.0,12.454336646979826
2025-09-15,254.72000122070312,256.0,244.66000366210935,244.66000366210935,213412400,212.0541198730469,217.42729607159396,82.30387756010566,17.343237972099388,9.877761509523811,7.465476462575577,244.56391334706694,138.45447654551117,191.50919494628906,191861800.0,12.665825200167092
2025-09-22,246.5399932861328,255.77999877929688,240.7400054931641,254.42999267578125,136643100,218.21865692138672,222.72051374696463,75.62699977883928,18.74087209614288,11.650383626847624,7.090488469295256,251.22801049662493,141.20148169087506,196.21474609375,185691800.0,12.835408634878927
2025-09-29,245.3500061035156,251.1499938964844,238.6100006103516,247.8500061035156,154621200,223.45292053222656,226.83496690270113,74.67788576435656,19.527385642052025,13.225784029888505,6.30160161216352,257.30045928509816,143.07996063677686,200.1902099609375,182859340.0,12.81430753853992
2025-10-06,236.57000732421875,251.32000732421875,235.83999633789065,244.77999877929688,134455500,228.2138214111328,228.60497425206796,67.90632758814306,19.22066688631554,14.424760601173913,4.795906285141628,260.8288824749978,146.39694455136942,203.6129135131836,176555835.0,13.004714927667647
2025-10-13,253.3000030517578,256.9599914550781,239.7100067138672,240.2100067138672,131783100,233.4198211669922,233.0949794883752,72.9412265956403,20.095907783746583,15.558990037688448,4.536917746058135,266.80645576987786,148.61146415199715,207.7089599609375,175408145.0,13.532234156467057
2025-10-20,251.5399932861328,257.3299865722656,244.1499938964844,254.69000244140625,96494988,238.20204162597656,236.44861836069475,71.66743856968606,20.412224998051585,16.529637029761076,3.8825879682905082,271.44466326279996,151.79575879530552,211.62021102905274,171097449.4,13.507074050703782
